,relative_redness_mean,relative_redness_std,GLCM_ASM_Mean_wrinkles_pyfeats,GLCM_Contrast_Mean_wrinkles_pyfeats,GLCM_Correlation_Mean_wrinkles_pyfeats,GLCM_SumOfSquaresVariance_Mean_wrinkles_pyfeats,GLCM_InverseDifferenceMoment_Mean_wrinkles_pyfeats,GLCM_SumAverage_Mean_wrinkles_pyfeats,GLCM_SumVariance_Mean_wrinkles_pyfeats,GLCM_SumEntropy_Mean_wrinkles_pyfeats,GLCM_Entropy_Mean_wrinkles_pyfeats,GLCM_DifferenceVariance_Mean_wrinkles_pyfeats,GLCM_DifferenceEntropy_Mean_wrinkles_pyfeats,GLCM_Information1_Mean_wrinkles_pyfeats,GLCM_Information2_Mean_wrinkles_pyfeats,GLCM_MaximalCorrelationCoefficient_Mean_wrinkles_pyfeats,skin_folds_hessian,skin_folds_hessian_pct_mask,GLDS_Homogeneity_glds,GLDS_Contrast_glds,GLDS_ASM_glds,GLDS_Entopy_glds,GLDS_Mean_glds,NGTDM_Coarseness_ngtdm,NGTDM_Contrast_ngtdm,NGTDM_Busyness_ngtdm,NGTDM_Complexity_ngtdm,NGTDM_Strngth_ngtdm,LTE_LL_7_lte,LTE_EE_7_lte,LTE_SS_7_lte,LTE_LE_7_lte,LTE_ES_7_lte,LTE_LS_7_lte,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,contrast_scikit,correlation_scikit,energy_scikit,homogeneity_scikit,Age
10,63.44216407627866,88.52921568861657,0.0016621171123059,67.12070055588376,0.958747010603022,821.4054401233398,0.3532911955735367,187.82873645149448,3218.501059937465,7.314258718090711,10.251201926301809,0.0005511030531419,3.303504321860645,-0.3773414206667716,0.9954083963024544,4.437644470010454,177363,0.0385431308071233,1619879.9123728275,1822168348.5,3037663662845.0,-59948790.32400312,22660031.5,32.67563309459705,0.0563254778759118,1.0236875429086956e-06,69943.01975853511,1083462.693237234,86540.9891414778,863.3669062870367,184.05062791838657,5243.335016720719,382.7455309782984,1785.6814795651408,0.0236007115037373,0.0273202114564961,0.0196905247438481,0.0244236583522297,0.0410677050527,0.0457490046558747,0.0292838344828672,0.0234553794511631,0.0269921481324011,0.6498375922514067,0.0885792299172755,295.52162601513857,0.9396432246714466,0.6212497018773778,0.6928178920203516,81
11,41.486388652683296,72.84989305790954,0.0014102267635466,74.39427562902404,0.959144531725906,915.75153288312,0.3045043550376325,231.8528269421891,3588.6118559034567,7.442342570781469,10.51424343330858,0.0004770846440015,3.3926952152931653,-0.370469377507441,0.995490944891536,4.3684185775801545,156031,0.0466961412409308,1013488.0053258486,1450290451.5,1390751753197.5,-42249570.3979036,17822556.0,34.247934940593865,0.0606848933571595,7.78109866206662e-07,68924.5367337707,1064755.1140670604,96548.52636519898,833.2422572066749,155.86997415463887,4563.597397377645,349.6666856927644,1634.4058045115564,0.0233736096676324,0.0227307695840681,0.0166541346476862,0.0146736983759553,0.018078503585076,0.0198119901895943,0.0158899931500377,0.0179019235008818,0.0223176558432014,0.7507334675768456,0.0778342538790207,301.5903962735661,0.9493440647622362,0.72404938014274,0.7688785683155864,65
12,45.761472483798045,74.2511010584438,0.0050526775969248,44.17979798691688,0.99237433721835,2919.330394466194,0.5151736333199834,75.75773257122695,11633.141779877857,7.010151071318214,9.195681040521915,0.0008431579242626,2.79412394542363,-0.4798579433999218,0.9983356819872776,6.192151057661046,122816,0.043170677009407,1463101.6451891435,855212971.0,1766840885277.5,-36717664.06749393,9830770.5,46.8495161011676,0.1133372615320487,1.6728540448285198e-06,62969.292444418,5714679.3720615,173404.04381835242,680.8449280829539,113.0383387708564,7112.599795233416,253.59042309235275,1558.744589401043,0.013965327643403,0.0165528724349822,0.0145211762688614,0.021066914420089,0.0429824193051706,0.0499628413608241,0.0264587445060328,0.0191700522801713,0.0190393737227401,0.722253606946894,0.0540266711108311,852.9106881067175,0.665251434697489,0.6841870252138038,0.771479226304201,100
13,51.18610425458764,83.77952556933343,0.0050510032629981,47.95347206465683,0.9883712100262968,2073.230170077563,0.5634457852498171,102.36398735679616,8244.96720824559,6.885604441155111,8.791447610690312,0.0010073214770151,2.5088516697747,-0.510577366273753,0.9986524437470548,5.741859554862897,159516,0.0429849761693098,2083410.8600822391,1139256370.0,3578107761141.0,-49609365.41016205,11648177.0,50.97316885712552,0.0688231650683169,1.0443190393705793e-06,47632.584607500925,5036002.9923188025,137372.2879412678,556.4740910156999,98.3196429715846,5418.694584639967,211.14031830813752,1150.9459969819095,0.0136585064195431,0.0165272561570924,0.0159225534349542,0.0221927457325522,0.0414081527672797,0.0474693687274292,0.0267767745601326,0.0213538878128411,0.020041962579785,0.721603904872134,0.0530448869362559,308.17415990345586,0.876912198824395,0.6936034606262498,0.7849214992565913,61
14,62.21484412545656,93.30790272529694,0.0029697430349405,76.79875267134905,0.9680250570195515,1212.2367400375367,0.3922391346013539,118.95030399387468,4772.148207478799,6.816258772221978,9.43014125439452,0.0006584921938231,3.087308922632846,-0.379804770351557,0.993783905773388,5.686325315514091,139403,0.0491395476720904,1114840.778071383,1463871115.0,1363560742215.5,-35959058.1804011,14703647.0,24.51897608884935,0.0786485395583747,2.0081689430786434e-06,83803.03748246397,1455255.3779753805,95133.0633414653,744.5411144923627,178.54992682738947,5056.216238893041,345.6449963088413,1525.4985767661385,0.0297412904091375,0.0302718105215942,0.0166093219354735,0.0163235994969883,0.0232571557013328,0.0260450457756632,0.0184634515570934,0.0180620884996155,0.0300626812203639,0.6827318269015122,0.1084317279812251,382.0185419161016,0.8569869519816232,0.6448349004913823,0.7433301582841534,32
15,71.47029408471208,92.04974278908914,0.0021602867860254,57.10338688335186,0.9823259644288505,1628.3532866587968,0.4079952738244297,154.95196819010528,6456.3097597518245,7.426204277748664,9.957401678927146,0.0006821844844878,3.0077965065542767,-0.4513719349198378,0.9983715493019653,5.272745050172414,162754,0.0426487651946413,1551544.3487443614,1174430031.25,2581044082506.5,-49811680.4812112,15151973.25,45.8291031330094,0.0790689127548575,7.939770620924191e-07,58053.28027143406,2425271.6660434194,129942.84989142753,655.7997544763148,124.75881369827088,6133.221124822306,271.0767096070672,1596.8195064706074,0.034628396111531,0.0353825043391842,0.018895244569021,0.0181401521513955,0.0299324976904342,0.0326524707105064,0.0210686640911508,0.022126230893592,0.0361404399722852,0.6256996497158535,0.125333749755046,1032.3112442844345,0.7670435269169392,0.5749736836096752,0.6783798685531784,28
16,83.64604296579743,96.57152837577134,0.0031209692385766,34.86331769885476,0.9785434027474752,817.9743345148675,0.5874157220357673,170.6624670340563,3237.034020360616,7.446746263614282,9.149450516214106,0.0011436615618235,2.1974890069796844,-0.5814086927497131,0.999702381544426,3.9245475206682463,154458,0.0272147558533802,3321241.229781529,1713788015.5,9472775439411.5,-79475167.48350923,15386186.5,75.8499812519041,0.0314193062625775,5.771248922251138e-07,29913.54012007312,1216667.2784021709,93814.1409014725,512.3725184780442,122.35761615436098,3162.726488984929,243.94403589815752,1117.227261286833,0.0307036105337196,0.0326155635865457,0.0230234020691609,0.0268251639004367,0.0390790671978668,0.0444417543251868,0.0323137453283782,0.0299625154845889,0.0387601076310153,0.5861865820788191,0.1160884878642815,302.8114683557942,0.9328982202530548,0.5332736814120835,0.7112180921071386,55
17,66.89300477135299,91.86285114076811,0.0123681797741766,50.83572802637656,0.9870852947326748,1986.7173394576405,0.677053306385404,58.70421440310871,7896.033629804184,6.496806559537897,7.907853957169774,0.0013691723926577,2.1662548140851663,-0.5882930827848396,0.9992470764768104,5.908259191668117,149331,0.042844637656377,2349510.252793177,1212852342.5,4268882562028.0,-47189646.68385509,10307398.5,58.25321747202917,0.0511923314155546,1.8459262829366749e-06,37665.0527235858,6440096.328684568,117553.0269954511,450.412325934756,80.61884260668481,5041.454121619416,172.25118278665832,954.28395301725,0.0178630479969765,0.0195380299753646,0.0146908943618599,0.0192643158086279,0.0349601774866325,0.0447557109263458,0.026740113483665,0.0250956413944178,0.0259414979983763,0.7024503924512192,0.068700178116514,1017.1689108310504,0.519667242726798,0.6120060241968007,0.7835092261956664,55
18,70.44105604240153,99.78122713258313,0.0067429882166122,48.23331065043124,0.974903312208944,968.3160701110604,0.5904898890780563,165.4367143997393,3825.030969793809,6.733065376256378,8.37222159806766,0.0011406088887747,2.292633094523854,-0.5389457441985726,0.998896357126174,4.7967609388724455,179954,0.0402251665132876,2635581.6932167807,1423359677.25,5876719029723.5,-61292184.16520566,13331186.25,52.038162589346605,0.0320372576225436,6.011185883113645e-07,43298.55975273834,2906434.2366367145,87758.3848535677,526.5546333227105,107.72711249692074,4129.824430612527,220.6883921743324,1117.9526733188295,0.0236073547860502,0.0253541279551944,0.0182426992787855,0.0206571633282942,0.0294323651528512,0.0348589426125388,0.0257250855589149,0.0241153608434114,0.0306824504493155,0.6746291736216091,0.0926952764130343,335.9263788048397,0.916422883204006,0.6319890385297195,0.7822002223666799,20
19,51.921920928865376,74.19763128081048,0.0051580055535846,35.46257929361736,0.995684606350468,4125.806492503973,0.4797633524536869,103.77330856140205,16467.763390722273,7.377217354454415,9.714549388850632,0.0007462369121618,2.969790054821836,-0.4875173497519073,0.9989525024733654,6.224367906385675,122015,0.0350021773267705,1671374.8043921366,949882206.75,2357483048952.5,-45288614.38280837,12563446.75,51.58157555272975,0.1768499893487405,1.1307092966278218e-06,60408.62652966397,5168110.258218421,229664.1550678817,556.9093734651036,97.9411509341722,6807.469128907225,213.91873722398356,1351.3045814564362,0.0217386787533943,0.0248896176268861,0.0171854878782788,0.0200916915119957,0.0409284148330113,0.0482030003359368,0.0254777258125472,0.0224456552168192,0.0283529821393578,0.6663623332563479,0.0843244126354245,1045.0210220630888,0.7695633502638819,0.6128654365257059,0.7244791528325063,48
20,56.11167964485177,87.67656508854229,0.0023189872911033,88.45538922642429,0.9458613619880534,827.462890521866,0.3436468465755837,182.24961534501176,3221.3961728610466,6.948366636385692,9.949707119788632,0.0005319876877589,3.4488353982827364,-0.3288702253574536,0.989217090615357,4.9557357608256725,159820,0.0529219141825233,1039399.1812548804,1474585333.5,1260385267813.5,-37745588.39627307,17567144.0,22.8683540536442,0.0675846302451317,1.2974999611084368e-06,96138.61697109976,1022008.9415213251,82174.14942640049,1215.7579683808806,260.56573656342493,6162.456116279578,543.3640861855961,2322.778104419518,0.0268268315556675,0.0283575750258951,0.0144135714985582,0.0144954779751406,0.0259717891786344,0.0284868319755885,0.0174865406553567,0.018146604063436,0.0283076000461913,0.702194174995101,0.0953130030304302,696.2129011849119,0.8402901205899876,0.6654972941962076,0.7261783464918524,58
21,69.37768536233938,99.33379231883384,0.0051102080518422,42.00190055840825,0.9547112185359504,474.920139020589,0.4925862469971515,182.51838145140644,1857.6786555239412,6.435054129197378,8.561621118654829,0.0008984848216259,2.6076992906574974,-0.4253437494301643,0.9947099879209746,4.220958401018405,175480,0.0399019505295853,2156364.4433263694,2018226485.0,4460460759221.5,-59167456.10853386,17323787.0,31.195234998155524,0.0220724609354106,9.444579898199168e-07,58597.87900513204,1296976.8568266944,51489.06850120335,592.1882984511051,126.46518857680375,3562.712623564422,263.0135502827855,1316.9013213566668,0.0265066964285714,0.0288192148001175,0.0181362427301167,0.0187743258954816,0.0285410991171159,0.0321111662257495,0.022181509563702,0.0222855056374401,0.0297154838015453,0.6750675482384312,0.0978612075617283,286.62670706198776,0.9338769899516598,0.6386787391156161,0.7496901508028356,22
22,80.2504177066274,91.85311506644004,0.0011770193149037,75.62026349705211,0.9498843566422052,759.5178607880957,0.312273566628841,200.23791101182655,2962.4511796553325,7.467175691296877,10.669448693537449,0.0004778920937649,3.5477495337244758,-0.3521321122094745,0.9943768074807836,4.48109980895314,215544,0.0370898770123603,1817722.0384996235,1870658250.75,4227138346550.0,-76102603.76370321,30597150.75,31.354286486524902,0.0591077379989255,8.861516080907078e-07,87606.22343060425,1183808.6948217188,88413.03346348238,996.7831270178144,216.9117181811018,5258.052918941703,454.1013720385306,2010.9855555674312,0.0379187892363735,0.0404822760508524,0.0229381056048962,0.0238433143319056,0.0345777923437893,0.0381185798007474,0.0270320078262786,0.0269438408079281,0.0411748177280171,0.5674026603311078,0.1395678159381036,325.00790513898914,0.944395149640115,0.5226750079626229,0.6104411154791584,67
23,41.7452213476054,73.10858479393899,0.003979136045276,39.40097748538376,0.9928569936109932,2772.7244359989104,0.4887730123080039,84.952849191264,11051.496766510256,7.377673612114091,9.70732279787252,0.0007615405141534,2.9420535895336504,-0.4880753007638966,0.9989589762004948,6.1832330193358125,132873,0.0387726219586924,1673358.452068207,912054609.75,2325106984046.0,-44531704.80982836,12018355.25,58.978929030900375,0.1183015834552428,1.3539433800346152e-06,61513.44925186381,5040849.248886501,178575.6194040623,539.7643853203165,95.65819669470709,6239.927575320455,208.61592804151732,1337.5159768970293,0.0126971168482825,0.0148977656263122,0.0130746357184849,0.0193896086598219,0.0373424639917695,0.0440229814919795,0.0242491286638112,0.0174216387944066,0.0174613344566221,0.7500401877572016,0.0494031379913076,215.6099715642955,0.9094772041104092,0.7182578644102614,0.7990491795425503,94
24,57.82796572525615,92.72112769834908,0.0038154936696342,46.4334660831955,0.965887543833314,688.8697635415915,0.4618911924516717,219.88984851101424,2709.0455880831632,6.810245350741373,9.018983279631655,0.0008377787037323,2.6525123665857087,-0.4480678398871058,0.9969987582473362,4.311071293486498,142434,0.0379540710813448,1727177.943693824,1129298129.5,3051164671472.0,-49833903.38213028,12500986.5,41.70247653401346,0.0247090919009268,6.64997565475017e-07,33622.807964837004,1700464.998733877,75605.75624674086,520.444289842672,104.63090968973232,3795.364427327349,223.97250393613703,1162.4998084470103,0.021094717786806,0.0243999557770639,0.0170680685468631,0.0172684332220542,0.0271829989711934,0.0309508882642563,0.0205121593390442,0.0201815535241874,0.0243193342151675,0.7187833804432266,0.0782385099101369,193.65261460998053,0.9658614829902292,0.6909084074838251,0.7734798544367134,27
25,42.52038429665848,85.85005064286733,0.0039625616919259,59.995613245377925,0.9654701859782976,877.6355541089242,0.4911596167707568,199.8854067570668,3450.546603190324,7.03845484445656,9.164011415051574,0.0008859417523488,2.645189748769938,-0.4811490231130206,0.998355831904882,4.100654281383078,146531,0.0538567419705192,1328609.6695334627,1453017035.75,1680786058367.5,-35219128.36743981,11925924.25,40.5789471352825,0.0456588651578516,6.415610088869744e-07,67204.7194055755,1608558.4316244137,89559.05661015543,630.4274415960546,134.6929558306663,4357.41635558411,278.3395808618249,1387.3430729803003,0.0140807239176534,0.0159033617304946,0.0122719467802553,0.0141227160231376,0.0245438935605106,0.0266703180114638,0.0161987827538422,0.0141228800547996,0.0161549863000755,0.7952230371315193,0.0507073537362475,264.0277815551904,0.933410099502948,0.7758120761532658,0.8360733598085374,39
26,72.27929999160158,89.80673286034506,0.0027851376359301,51.18950165098402,0.9842108483612888,1637.5363527970871,0.4923390939088695,102.05840512786848,6498.9559095373625,7.359470083453661,9.551348158195566,0.0008384195263532,2.721316063655632,-0.499631798178305,0.9990358528319832,5.252105033054463,143427,0.0361287725608034,1948522.8695489303,1110170679.25,3421246446284.0,-52763130.030358106,13176423.75,60.82257383774887,0.0607412634548411,9.92135552754227e-07,47602.40397130729,3817529.169163157,122313.74230578388,481.422092082849,92.73592203760754,4932.835879974813,195.7886702558888,1102.9082622643095,0.021550151696481,0.0246585516922818,0.0219343138489963,0.0313602292768959,0.0608098177542621,0.0687590108059684,0.0374240424050278,0.0265781595560034,0.0270370107919711,0.5994431015719045,0.0804456106002071,965.2987974310848,0.6631600089754933,0.5579461320612331,0.666116271468406,97
27,58.35990703669585,81.70029943189552,0.0053525036719466,56.13700698860287,0.9770768880755436,1243.8268534158544,0.6100308025733386,109.42907897839144,4919.170406674817,7.054752900092884,8.740350251123234,0.0011633865084098,2.292557901618823,-0.560189402410377,0.999385029411636,4.6915999348479325,177667,0.0386664159520647,2786493.825646472,2037208528.5,6292132701922.5,-63033469.16185986,15980658.5,52.02296442179725,0.0549972405989386,1.156346894705082e-06,48197.24783403888,1845386.083053002,102408.47491719497,511.70020447287095,118.76002538715645,3829.056501157696,239.90433069131697,1235.9190091043947,0.0237128271447467,0.0264820916792642,0.0185733871094734,0.0199406730284706,0.0305914128768791,0.0370730419868564,0.0252145370107919,0.0255601517227261,0.0309663072404887,0.673048072431133,0.0888374977691694,265.9959209693038,0.8947820695396212,0.6222656571413899,0.7819766882856328,18
28,46.47668191504997,77.70592904742159,0.0016641849169461,86.56942906617951,0.9723920512001294,1577.8901497698034,0.3741376915173891,143.01695407423924,6224.991170013033,7.5802029823334305,10.310785714202128,0.000604814338501,3.153793908024689,-0.4337005401915098,0.9982129778060084,4.859832039088662,175236,0.048552534021352,1344244.144644203,1508073569.5,2046962511551.0,-46524327.66570188,17139898.5,43.2429683523366,0.092190115035307,9.73275025183857e-07,74131.03590590798,2071407.6307017887,119541.0077737104,680.139416663983,137.76083609731947,5484.382834727877,285.11835423525497,1421.0777995699573,0.0171418007789535,0.0199779082157554,0.0156880701740572,0.0203913500199462,0.0351181946544049,0.0392184941106072,0.0244464587532543,0.0182727990887713,0.0196766640684051,0.7237493569958847,0.0663189031399596,300.68819914978667,0.9062123076064637,0.7019912802674646,0.7632694617939844,90
29,49.53660257184149,85.10169617894321,0.0055729224264255,45.086018028428,0.9928684266315292,3180.317208705233,0.5159580150160311,123.10079091261584,12676.182816792503,6.963047338070609,9.010811536992303,0.0009108054526824,2.65758550176184,-0.4938373191001891,0.9985298760232586,5.979406075146758,135768,0.0505968141835651,1379257.3294175102,904638956.75,1692156165092.0,-34723579.17342061,9505116.75,43.21201728526528,0.1217641571453665,9.888126040545912e-07,53063.821708884265,4702192.722724091,193727.66438701563,639.9210088010053,104.29170674567008,7223.878645718171,230.95412474287536,1482.3792408449146,0.0210022859452422,0.0219086155552756,0.0133873894207888,0.0140023987990257,0.024293417212564,0.0276491769547325,0.0175091770247193,0.0169909463270905,0.0243874620321379,0.739780061973349,0.079089068755074,891.7988574565672,0.7506489675043239,0.7006531359198086,0.7968837268750841,26
